"is_apartment","is_house","less_than_10_years_old","more_than_20_years_old","between_10_and_20_years_old","garages","administration_price","baths","lat","lng","price","price_m2","rooms","total_area_m2"
1,0,0,0,1,2,300000,2,4.7390899658203125,-74.05725860595703,445000000,4944444.0,3,90.0
1,0,0,0,1,1,234000,2,4.754831790924072,-74.09712219238281,285000000,3800000.0,3,75.0
1,0,0,1,0,1,298000,2,4.642893314361572,-74.1026611328125,550000000,7142857.0,3,77.0
0,1,0,0,1,1,212000,2,4.735830783843994,-74.05594635009766,345000000,4539473.0,3,76.0
1,0,1,0,0,0,361000,2,4.695457935333252,-74.03119659423828,460000000,6478873.0,3,71.0
1,0,0,0,1,1,207000,2,4.700386047363281,-74.08638763427734,358000000,5188405.0,2,69.0
1,0,1,0,0,1,196000,2,4.724689960479736,-74.1333999633789,290000000,4328358.0,3,67.0
1,0,1,0,0,1,400000,3,4.658737659454346,-74.12752532958984,518500000,5345360.0,3,97.0
1,0,0,0,1,1,400000,2,4.749653339385986,-74.03782653808594,409000000,4351063.0,3,94.0
1,0,0,1,0,0,127000,2,4.662031650543213,-74.08197784423828,265000000,4649122.0,3,57.0
1,0,0,0,1,1,279000,3,4.744782447814941,-74.03203582763672,355000000,3659793.0,3,97.0
1,0,1,0,0,1,260000,2,4.7463579177856445,-74.05863952636719,440000000,6285714.0,3,70.0
1,0,0,1,0,1,362000,3,4.723840236663818,-74.0256576538086,420000000,5250000.0,3,80.0
1,0,0,1,0,1,256000,2,4.73799991607666,-74.05400085449219,379000000,5492753.0,3,69.0
1,0,1,0,0,1,280000,2,4.673953056335449,-74.08699035644531,440000000,4878048.0,3,90.2
1,0,0,0,1,1,223900,2,4.729379653930664,-74.03999328613281,371000000,7000000.0,2,53.0
1,0,1,0,0,2,375000,2,4.721323490142822,-74.03543853759766,450000000,7142857.0,2,63.0
1,0,0,1,0,1,130000,3,4.640104293823242,-74.07884216308594,490000000,4375000.0,3,112.0
1,0,1,0,0,2,266000,2,4.72327184677124,-74.0306396484375,494000000,6861111.0,2,72.0
0,1,0,0,1,2,375000,3,4.728828430175781,-74.03189086914062,494000000,4704761.0,3,105.0
1,0,0,1,0,1,189000,2,4.753762245178223,-74.06703186035156,350000000,4729729.0,3,74.0
1,0,0,1,0,1,225000,2,4.670015811920166,-74.1071548461914,330000000,5000000.0,3,66.0
1,0,1,0,0,1,260000,2,4.645295143127441,-74.05351257324219,535000000,7430555.0,2,72.0
1,0,0,1,0,1,242000,2,4.642000198364258,-74.08999633789062,520000000,5000000.0,3,104.0
1,0,0,0,1,2,530000,3,4.724252223968506,-74.03585815429688,540000000,5454545.0,3,99.0
1,0,0,1,0,0,132000,1,4.673953056335449,-74.08699035644531,240000000,5217391.0,3,46.0
0,1,0,1,0,2,600000,4,4.722626686096191,-74.03565979003906,550000000,3928571.0,5,140.0
1,0,1,0,0,1,347200,2,4.65865421295166,-74.06178283691406,630000000,8754863.0,2,71.96
1,0,0,0,1,0,160000,3,4.664137840270996,-74.13485717773438,235000000,4272727.0,3,55.0
1,0,0,0,1,1,182000,2,4.644631862640381,-74.12938690185547,390000000,4875000.0,3,80.0
1,0,0,1,0,1,354000,2,4.726433277130127,-74.03931427001953,290000000,5272727.0,3,55.0
1,0,0,1,0,1,400000,2,4.631134033203125,-74.09491729736328,439000000,6271428.0,2,70.0
1,0,0,0,1,1,413000,2,4.723304748535156,-74.03714752197266,320000000,5925925.0,2,54.0
1,0,0,1,0,1,475000,2,4.7249369621276855,-74.04694366455078,430000000,4673913.0,3,92.0
1,0,1,0,0,1,215000,2,4.671076774597168,-74.1336898803711,340000000,4533333.0,2,75.0
1,0,1,0,0,1,320000,2,4.747832298278809,-74.0301742553711,435000000,5506329.0,3,79.0
1,0,0,0,1,0,208301,1,4.631411552429199,-74.08712768554688,175000000,7291666.0,1,24.0
1,0,0,1,0,4,1000000,4,4.638718128204346,-74.06097412109375,1300000000,6220095.0,4,209.0
1,0,0,0,1,1,338000,2,4.675984859466553,-74.10602569580078,450000000,6617647.0,3,68.0
1,0,0,1,0,2,590000,3,4.704634666442871,-74.02588653564453,700000000,5384615.0,3,130.0
1,0,0,0,1,1,250000,3,4.66072416305542,-74.12995910644531,370000000,4683544.0,3,79.0
1,0,0,1,0,0,45000,2,4.627494812011719,-74.08380889892578,280000000,5833333.0,3,48.0
1,0,1,0,0,1,337000,2,4.735886573791504,-74.02727508544922,410500000,5196202.0,2,79.0
1,0,0,0,1,2,600000,2,4.638108730316162,-74.1015396118164,850000000,5555555.0,3,153.0
1,0,1,0,0,2,396000,2,4.718119144439697,-74.03331756591797,470000000,6010998.0,2,78.19
1,0,1,0,0,1,375000,3,4.658181667327881,-74.12627410888672,518000000,5180000.0,3,100.0
1,0,0,1,0,2,203000,2,4.727856636047363,-74.04825592041016,298000000,4027027.0,2,74.0
1,0,0,1,0,1,346000,2,4.648743629455566,-74.05680847167969,535000000,6687500.0,3,80.0
1,0,1,0,0,1,250000,2,4.72703218460083,-74.03467559814453,430000000,6231884.0,2,69.0
0,1,0,0,1,2,470000,3,4.732489109039307,-74.03579711914062,630000000,3937500.0,4,160.0
1,0,1,0,0,1,300000,3,4.640199661254883,-74.07068634033203,612000000,5464285.0,3,112.0
1,0,0,1,0,1,352000,2,4.722931861877441,-74.03699493408203,350000000,4666666.0,3,75.0
1,0,1,0,0,1,275000,2,4.744223594665527,-74.02837371826172,355000000,4797297.0,3,74.0
1,0,0,1,0,1,250000,2,4.754115581512451,-74.06793212890625,350000000,4605263.0,3,76.0
0,1,0,1,0,2,451000,3,4.7712907791137695,-74.05268859863281,549000000,5278846.0,3,104.0
1,0,1,0,0,2,331000,2,4.745822429656982,-74.0252685546875,550000000,5555555.0,3,99.0
1,0,0,1,0,1,191000,2,4.622559547424316,-74.08356475830078,370000000,4933333.0,3,75.0
1,0,0,0,1,2,450000,3,4.714381694793701,-74.03118133544922,510000000,5730337.0,3,89.0
1,0,0,1,0,0,187000,1,4.646392822265625,-74.07137298583984,190000000,5277777.0,1,36.0
1,0,0,1,0,2,350000,2,4.650794982910156,-74.1084213256836,560000000,5957446.0,3,94.0
0,1,0,1,0,2,265000,2,4.672760963439941,-74.1303482055664,450000000,4500000.0,3,100.0
1,0,0,0,1,1,300000,2,4.722653388977051,-74.1285400390625,300000000,4761904.0,3,63.0
1,0,0,0,1,1,365000,2,4.668115139007568,-74.10906219482422,490000000,5697674.0,3,86.0
1,0,0,0,1,1,160000,2,4.661691188812256,-74.08157348632812,338000000,5633333.0,3,60.0
0,1,0,1,0,1,247000,3,4.747343063354492,-74.04563903808594,360000000,3428571.0,3,105.0
1,0,0,1,0,1,200000,2,4.66953182220459,-74.08541107177734,439000000,5853333.0,3,75.0
1,0,1,0,0,2,270000,3,4.722311019897461,-74.03179168701172,450000000,5844155.0,2,77.0
1,0,0,0,1,1,370000,3,4.732076168060303,-74.0385971069336,540000000,4426229.0,3,122.0
1,0,1,0,0,2,498000,3,4.728018283843994,-74.0398178100586,780000000,5342465.0,3,146.0
1,0,0,1,0,1,283000,1,4.636779308319092,-74.06222534179688,230000000,7666666.0,1,30.0
1,0,0,1,0,1,100000,4,4.630270004272461,-74.09430694580078,570000000,4351145.0,4,131.0
1,0,1,0,0,1,220000,2,4.7246904373168945,-74.1333999633789,275000000,4230769.0,3,65.0
1,0,1,0,0,2,550000,3,4.723509788513184,-74.03738403320312,710000000,5772357.0,3,123.0
1,0,1,0,0,1,248200,2,4.727294445037842,-74.03612518310547,360000000,7200000.0,1,50.0
1,0,0,1,0,1,220000,2,4.647321701049805,-74.07962799072266,443000000,5679487.0,3,78.0
0,1,1,0,0,2,482000,3,4.742153167724609,-74.08252716064453,595000000,3790774.0,3,156.96
1,0,0,1,0,0,243000,3,4.650236129760742,-74.08695983886719,480000000,4247787.0,4,113.0
1,0,1,0,0,2,402000,3,4.738509178161621,-74.06608581542969,600000000,6185567.0,3,97.0
1,0,1,0,0,1,390000,2,4.68997049331665,-74.0622329711914,360000000,5070422.0,2,71.0
1,0,1,0,0,2,428000,2,4.646999835968018,-74.08300018310547,750000000,5813953.0,3,129.0
1,0,0,1,0,1,290000,2,4.725369930267334,-74.03872680664062,343000000,3942528.0,3,87.0
1,0,0,0,1,1,309000,3,4.728877067565918,-74.05776977539062,530000000,4787714.0,3,110.7
1,0,0,1,0,1,233000,2,4.767501354217529,-74.04480743408203,230000000,3538461.0,2,65.0
1,0,1,0,0,2,296000,3,4.6619181632995605,-74.13529205322266,430000000,5310608.0,3,80.97
1,0,1,0,0,1,188000,2,4.619274616241455,-74.06646728515625,420000000,7924528.0,1,53.0
1,0,1,0,0,2,255500,3,4.721797466278076,-74.06028747558594,685000000,6284403.0,3,109.0
1,0,0,1,0,1,140000,2,4.64375114440918,-74.07093048095703,290000000,5087719.0,3,57.0
1,0,0,1,0,1,260000,2,4.73419189453125,-74.050048828125,348000000,3910112.0,3,89.0
0,1,0,1,0,1,281000,3,4.743314266204834,-74.03473663330078,430000000,3583333.0,4,120.0
1,0,1,0,0,1,296000,1,4.627313613891602,-74.06787872314453,320000000,7272727.0,1,44.0
1,0,0,0,1,2,354000,2,4.721771240234375,-74.03855895996094,415000000,5608108.0,2,74.0
1,0,0,1,0,1,306000,2,4.726015090942383,-74.03375244140625,360000000,4235294.0,3,85.0
1,0,1,0,0,2,411000,3,4.636549472808838,-74.06787109375,670000000,7282608.0,3,92.0
1,0,0,0,1,1,190000,2,4.739189147949219,-74.05421447753906,273000000,4706896.0,3,58.0
1,0,1,0,0,2,450000,2,4.727065086364746,-74.03704071044922,460000000,6388888.0,2,72.0
1,0,0,1,0,1,327000,2,4.70478937536454,-74.0269201896198,370000000,5441176.0,2,68.0
1,0,0,1,0,1,295000,1,4.722712516784668,-74.03609466552734,245000000,4454545.0,2,55.0
1,0,1,0,0,1,350000,2,4.698883056640625,-74.05658721923828,550000000,6111111.0,3,90.0
1,0,1,0,0,1,250000,2,4.621055603027344,-74.0770492553711,490000000,6901408.0,2,71.0
1,0,1,0,0,2,294000,2,4.645999908447266,-74.05500030517578,580000000,6823529.0,2,85.0
1,0,1,0,0,2,460000,3,4.733656883239746,-74.04539489746094,375000000,5067567.0,2,74.0
1,0,1,0,0,2,300000,3,4.660391807556152,-74.11013793945312,1200000000,1.0E7,3,120.0
1,0,1,0,0,1,449000,3,4.7240424156188965,-74.03301239013672,486000000,5115789.0,3,95.0
1,0,0,1,0,1,296000,2,4.742025852203369,-74.08544158935547,230000000,3239436.0,3,71.0
1,0,0,1,0,1,299000,2,4.681710720062256,-74.08392333984375,340000000,4358974.0,3,78.0
1,0,1,0,0,2,500000,3,4.673953056335449,-74.08699035644531,680000000,6126126.0,3,111.0
0,1,0,0,1,2,80000,3,4.756976127624512,-74.05493927001953,699900000,3482089.0,3,201.0
1,0,1,0,0,2,499000,3,4.72483491897583,-74.031005859375,785000000,5340136.0,3,147.0
1,0,0,1,0,0,373000,4,4.711066246032715,-74.05530548095703,370000000,3162393.0,3,117.0
1,0,0,1,0,2,380000,3,4.643749237060547,-74.10459899902344,660000000,6000000.0,4,110.0
1,0,1,0,0,1,345000,2,4.639264106750488,-74.06559753417969,375000000,6250000.0,2,60.0
0,1,0,1,0,1,185000,2,4.673953056335449,-74.08699035644531,370000000,3854166.0,4,96.0
0,1,0,1,0,2,375000,5,4.733148097991943,-74.0584487915039,680000000,4722222.0,4,144.0
1,0,0,0,1,1,255000,2,4.655436992645264,-74.12555694580078,430000000,5972222.0,3,72.0
1,0,0,1,0,1,210000,3,4.62036657333374,-74.09092712402344,455000000,5055555.0,3,90.0
1,0,0,1,0,1,353000,2,4.691813945770264,-74.06840515136719,395000000,5266666.0,2,75.0
1,0,1,0,0,1,250000,2,4.626238822937012,-74.12383270263672,480000000,5333333.0,3,90.0
1,0,0,0,1,2,307000,2,4.73840856552124,-74.06832122802734,480000000,5581395.0,3,86.0
1,0,0,0,1,1,230000,1,4.7251362800598145,-74.03955841064453,328000000,5655172.0,1,58.0
1,0,0,0,1,1,235000,2,4.620534896850586,-74.13099670410156,380000000,5135135.0,3,74.0
1,0,1,0,0,1,342000,2,4.677797317504883,-74.10589599609375,554000000,6155555.0,3,90.0
1,0,0,0,1,1,195000,2,4.728935241699219,-74.05778503417969,330000000,5322580.0,2,62.0
1,0,0,1,0,1,275000,2,4.763808250427246,-74.04674530029297,369000000,3385321.0,3,109.0
1,0,0,1,0,2,340000,2,4.6506218910217285,-74.10831451416016,560000000,6086956.0,3,92.0
1,0,1,0,0,1,168000,2,4.670873641967773,-74.10407257080078,410000000,4100000.0,3,100.0
1,0,1,0,0,1,267000,2,4.735000133514404,-74.0250015258789,297800000,6204166.0,1,48.0
1,0,0,1,0,1,217000,1,4.723093032836914,-74.0364761352539,240000000,6000000.0,1,40.0
1,0,1,0,0,1,350000,2,4.669000148773193,-74.05000305175781,449920000,7625762.0,1,59.0
1,0,1,0,0,1,190000,2,4.724999904632568,-74.04100036621094,325000000,6018518.0,1,54.0
0,1,0,1,0,1,250000,3,4.740163803100586,-74.03379821777344,390000000,3786407.0,4,103.0
1,0,1,0,0,1,298000,2,4.627628803253174,-74.12776184082031,448000000,4923076.0,3,91.0
1,0,0,1,0,1,365000,2,4.673953056335449,-74.08699035644531,370000000,5138888.0,3,72.0
1,0,0,0,1,1,390000,3,4.724585056304932,-74.04017639160156,435000000,5058139.0,3,86.0
1,0,0,0,1,1,400000,2,4.613674163818359,-74.0666275024414,475000000,5523255.0,2,86.0
1,0,0,0,1,1,330000,2,4.738495349884033,-74.03684997558594,400000000,4395604.0,3,91.0
1,0,0,1,0,1,260000,1,4.673953056335449,-74.08699035644531,255000000,4250000.0,2,60.0
1,0,0,0,1,1,230000,2,4.742282867431641,-74.12646484375,290000000,5000000.0,2,58.0
1,0,1,0,0,2,360000,2,4.60953426361084,-74.1168212890625,440000000,5365853.0,3,82.0
1,0,1,0,0,1,353000,2,4.732697010040283,-74.05084991455078,320000000,5614035.0,2,57.0
1,0,0,0,1,1,275700,2,4.745485782623291,-74.02649688720703,350000000,4605263.0,3,76.0
1,0,0,1,0,1,246000,2,4.673953056335449,-74.08699035644531,360000000,4730617.0,3,76.1
1,0,0,0,1,1,270000,2,4.66845178604126,-74.12673950195312,320000000,5079365.0,2,63.0
1,0,1,0,0,1,210000,2,4.768306732177734,-74.03044891357422,230000000,3709677.0,3,62.0
1,0,0,0,1,1,173000,2,4.740461349487305,-74.05609130859375,290000000,4603174.0,3,63.0
1,0,0,1,0,1,340000,2,4.703733921051025,-74.06932067871094,430000000,4942528.0,3,87.0
1,0,0,0,1,1,234000,2,4.745159149169922,-74.02583312988281,350000000,4629017.0,3,75.61
1,0,0,0,1,1,256000,2,4.613443851470947,-74.20577239990234,299500000,4159722.0,3,72.0
0,1,0,1,0,1,306000,2,4.749054908752441,-74.06786346435547,430000000,3909090.0,4,110.0
1,0,1,0,0,1,245000,2,4.7519354820251465,-74.0276870727539,320000000,5245901.0,2,61.0
1,0,0,1,0,1,290000,1,4.726700782775879,-74.03768157958984,225000000,4687500.0,2,48.0
1,0,0,1,0,1,418000,2,4.724948406219482,-74.03217315673828,350000000,4216867.0,3,83.0
1,0,0,0,1,1,250000,2,4.663812160491943,-74.13040924072266,305000000,5258620.0,3,58.0
1,0,0,0,1,1,253860,2,4.745412826538086,-74.02582550048828,390000000,5492957.0,3,71.0
1,0,0,1,0,1,210600,1,4.61899995803833,-74.06999969482422,330000000,6226415.0,1,53.0
1,0,1,0,0,2,430000,3,4.7250800132751465,-74.0325927734375,540000000,5684210.0,3,95.0
1,0,1,0,0,1,457000,3,4.7212138175964355,-74.02943420410156,503000000,4657407.0,3,108.0
1,0,0,0,1,1,250000,2,4.72264289855957,-74.1281967163086,338000000,4023809.0,3,84.0
1,0,1,0,0,2,450000,3,4.7236762046813965,-74.03485870361328,850000000,6204379.0,3,137.0
0,1,0,1,0,1,220000,2,4.721096992492676,-74.11039733886719,390000000,4333333.0,3,90.0
1,0,1,0,0,1,230000,2,4.635549068450928,-74.06619262695312,395000000,6583333.0,2,60.0
1,0,1,0,0,1,135000,1,4.754592418670654,-74.04110717773438,235000000,6911764.0,1,34.0
1,0,1,0,0,1,150000,2,4.699989318847656,-74.08881378173828,346000000,4613333.0,3,75.0
1,0,0,0,1,1,250000,2,4.755204677581787,-74.03849792480469,420500000,4163366.0,3,101.0
0,1,0,1,0,4,440000,5,4.7210001945495605,-74.072998046875,1250000000,4194630.0,4,298.0
1,0,1,0,0,2,364000,3,4.723999977111816,-74.03600311279297,440000000,6111111.0,2,72.0
1,0,0,0,1,2,457000,3,4.723280906677246,-74.03800201416016,502000000,4648148.0,3,108.0
0,1,0,1,0,2,550000,4,4.649901390075684,-74.11096954345703,930000000,6078431.0,3,153.0
1,0,1,0,0,1,374000,2,4.727793216705322,-74.04500579833984,412000000,5722222.0,2,72.0
1,0,1,0,0,1,449000,3,4.724735260009766,-74.03309631347656,486000000,5115789.0,3,95.0
0,1,0,1,0,1,205000,2,4.761163234710693,-74.04901885986328,350000000,5706831.0,3,61.33
1,0,0,1,0,1,330000,2,4.633506774902344,-74.09609985351562,540000000,6136363.0,3,88.0
1,0,0,1,0,2,260000,3,4.728000164031982,-74.0459976196289,580000000,5471698.0,3,106.0
1,0,1,0,0,1,320000,2,4.686999797821045,-74.09500122070312,488000000,5191489.0,3,94.0
1,0,0,0,1,1,300000,2,4.660025119781494,-74.07881164550781,460000000,5609756.0,3,82.0
0,1,0,1,0,2,35000,4,4.753879070281982,-74.049560546875,850000000,4473684.0,3,190.0
0,1,0,0,1,2,406000,3,4.754377841949463,-74.03840637207031,510000000,3669064.0,3,139.0
1,0,0,1,0,1,269000,3,4.738776206970215,-74.04259490966797,330000000,4125000.0,3,80.0
1,0,0,1,0,1,350000,2,4.635492324829102,-74.07718658447266,490000000,5505617.0,3,89.0
0,1,0,1,0,2,150000,3,4.694721221923828,-74.07530975341797,750000000,4870129.0,3,154.0
1,0,1,0,0,2,322000,2,4.658999919891357,-74.12999725341797,698000000,9306666.0,3,75.0
1,0,0,1,0,1,250000,2,4.622794151306152,-74.09095764160156,370000000,5138888.0,3,72.0
1,0,1,0,0,1,276000,3,4.721904277801514,-74.03086853027344,425000000,5821917.0,2,73.0
1,0,1,0,0,0,210000,1,4.630777835845947,-74.06549072265625,225000000,7500000.0,1,30.0
1,0,0,1,0,1,377000,2,4.732046127319336,-74.05500793457031,290000000,4603174.0,2,63.0
0,1,0,1,0,1,250000,2,4.693172454833984,-74.10723114013672,519000000,5190000.0,3,100.0
1,0,1,0,0,1,328000,1,4.705451011657715,-74.05918884277344,279000000,5693877.0,1,49.0
0,1,0,1,0,2,690000,5,4.7179999351501465,-74.02999877929688,949890000,4871230.0,4,195.0
1,0,0,0,1,1,210000,1,4.640232086181641,-74.12661743164062,417000000,4848837.0,3,86.0
1,0,0,1,0,1,200000,2,4.670779228210449,-74.12869262695312,260000000,4126984.0,3,63.0
1,0,1,0,0,1,283000,1,4.608989715576172,-74.06886291503906,250000000,7812500.0,1,32.0
1,0,1,0,0,1,260000,2,4.754015922546387,-74.04106140136719,379000000,5263888.0,3,72.0
1,0,0,0,1,1,369000,2,4.726302146911621,-74.03959655761719,367000000,5242857.0,3,70.0
1,0,0,1,0,1,264000,2,4.7685418128967285,-74.04681396484375,281500000,4139705.0,2,68.0
1,0,1,0,0,2,370500,3,4.757733345031738,-74.09016418457031,475000000,5219780.0,3,91.0
1,0,1,0,0,0,169000,2,4.659182548522949,-74.1265640258789,239000000,5311111.0,2,45.0
1,0,0,1,0,1,360000,2,4.673953056335449,-74.08699035644531,300000000,4166666.0,3,72.0
1,0,0,0,1,2,320000,2,4.758519172668457,-74.10567474365234,435000000,5649350.0,3,77.0
1,0,0,0,1,2,276000,2,4.738280296325684,-74.06622314453125,450000000,4787234.0,3,94.0
1,0,0,0,1,2,450000,3,4.64349889755249,-74.10643005371094,1350000000,7584269.0,4,178.0
1,0,0,1,0,1,501000,2,4.724999904632568,-74.03500366210938,410000000,4939759.0,3,83.0
1,0,0,0,1,1,207000,2,4.6998701095581055,-74.08619689941406,349000000,5057971.0,2,69.0
1,0,0,1,0,1,188000,1,4.640737533569336,-74.07133483886719,210000000,7241379.0,1,29.0
1,0,0,1,0,1,100000,3,4.7269062995910645,-74.0328598022461,370000000,3303571.0,4,112.0
1,0,0,1,0,1,245000,3,4.6514458656311035,-74.08972930908203,543000000,4379032.0,4,124.0
1,0,0,1,0,1,200000,2,4.669649124145508,-74.0866470336914,439000000,5853333.0,3,75.0
1,0,0,1,0,0,143000,1,4.673953056335449,-74.08699035644531,168000000,5600000.0,1,30.0
1,0,0,0,1,2,400000,3,4.753158092498779,-74.1197738647461,550000000,5978260.0,3,92.0
1,0,1,0,0,2,250000,2,4.671413898468018,-74.12503814697266,360000000,8372093.0,1,43.0
1,0,0,0,1,1,235000,2,4.751324653625488,-74.05452728271484,325000000,4850746.0,3,67.0
1,0,1,0,0,1,283000,2,4.741732120513916,-74.06855010986328,495000000,6780821.0,2,73.0
1,0,0,1,0,1,60000,1,4.634146690368652,-74.07278442382812,195000000,5131578.0,1,38.0
1,0,0,0,1,1,285600,2,4.655826091766357,-74.10730743408203,420000000,4625041.0,3,90.81
1,0,1,0,0,2,302000,3,4.745639324188232,-74.03068542480469,470000000,5108695.0,3,92.0
1,0,1,0,0,1,470000,2,4.724691867828369,-74.03887939453125,485000000,5388888.0,3,90.0
1,0,0,0,1,1,373000,3,4.732986927032471,-74.03809356689453,470000000,4895833.0,3,96.0
1,0,0,1,0,1,328000,2,4.681909084320068,-74.08244323730469,335000000,4407894.0,3,76.0
1,0,1,0,0,2,390000,2,4.6707611083984375,-74.10243225097656,495000000,4669811.0,3,106.0
1,0,1,0,0,2,400000,2,4.721547603607178,-74.03611755371094,480000000,7164179.0,2,67.0
1,0,1,0,0,1,200000,2,4.726070880889893,-74.04315185546875,345000000,6388888.0,2,54.0
1,0,1,0,0,2,450000,3,4.716760635375977,-74.03023529052734,580000000,6444444.0,3,90.0
1,0,1,0,0,1,308000,2,4.60524320602417,-74.09556579589844,412500000,5312298.0,3,77.65
0,1,0,1,0,2,210000,3,4.705564498901367,-74.04268646240234,980000000,3563636.0,6,275.0
1,0,0,1,0,0,190000,1,4.730301380157471,-74.0382080078125,220000000,4583333.0,1,48.0
0,1,1,0,0,1,389000,4,4.6765241622924805,-74.12101745605469,560000000,3500000.0,5,160.0
1,0,0,1,0,1,460000,3,4.634354114532471,-74.0650634765625,419000000,5109756.0,2,82.0
1,0,1,0,0,1,170000,2,4.643434524536133,-74.14442443847656,350000000,5072463.0,3,69.0
1,0,1,0,0,1,350000,2,4.658402919769287,-74.06163787841797,599000000,8319444.0,2,72.0
1,0,0,0,1,1,210000,2,4.747488498687744,-74.0354232788086,270000000,4426229.0,3,61.0
1,0,0,1,0,1,210000,2,4.671383857727051,-74.13137817382812,289000000,4587301.0,3,63.0
1,0,0,0,1,2,518000,4,4.738333702087402,-74.03685760498047,780000000,5064935.0,3,154.0
1,0,0,0,1,1,413000,2,4.71879768371582,-74.02973175048828,455000000,5687500.0,3,80.0
1,0,1,0,0,1,480000,2,4.720302104949951,-74.04727172851562,430000000,6615384.0,2,65.0
1,0,0,0,1,1,250000,2,4.756365776062012,-74.03954315185547,420500000,4163366.0,3,101.0
1,0,0,1,0,2,505000,3,4.718999862670898,-74.02899932861328,460000000,4423076.0,3,104.0
1,0,0,1,0,2,498000,3,4.673953056335449,-74.08699035644531,380000000,3838383.0,4,99.0
0,1,0,1,0,1,225000,3,4.644082069396973,-74.12651824951172,470000000,4086956.0,4,115.0
1,0,0,1,0,1,267400,2,4.643618583679199,-74.07518768310547,440000000,3963963.0,3,111.0
1,0,0,0,1,1,194650,2,4.723855972290039,-74.13566589355469,240000000,3870967.0,3,62.0
1,0,0,1,0,1,316000,2,4.668499946594238,-74.12490844726562,355000000,4437500.0,4,80.0
1,0,0,0,1,1,328000,2,4.742000102996826,-74.06500244140625,425000000,4569892.0,3,93.0
1,0,0,0,1,2,403000,3,4.731024742126465,-74.03362274169922,550000000,5448241.0,3,100.95
1,0,0,0,1,2,445000,3,4.747046947479248,-74.06929779052734,640000000,5203252.0,3,123.0
1,0,0,0,1,0,135000,2,4.641601085662842,-74.12825775146484,262000000,4366666.0,3,60.0
1,0,0,0,1,1,245000,2,4.753670692443848,-74.06310272216797,360000000,4800000.0,2,75.0
0,1,0,0,1,1,220000,2,4.7471466064453125,-74.03600311279297,375000000,3571428.0,3,105.0
1,0,0,0,1,2,518000,5,4.663280010223389,-74.1143569946289,965000000,5813253.0,4,166.0
0,1,0,0,1,1,100000,2,4.746260166168213,-74.08451080322266,260000000,2166666.0,3,120.0
1,0,0,1,0,0,210000,2,4.647491931915283,-74.08284759521484,449000000,5986666.0,3,75.0
1,0,0,0,1,2,530000,3,4.7560319900512695,-74.11457824707031,685000000,5578175.0,3,122.8
1,0,1,0,0,1,205000,1,4.753158092498779,-74.1197738647461,285000000,8103497.0,1,35.17
0,1,0,0,1,2,390000,3,4.740461349487305,-74.05455017089844,480000000,3797468.0,3,126.4
1,0,0,1,0,2,450000,3,4.651418209075928,-74.10928344726562,620000000,6262626.0,3,99.0
1,0,1,0,0,1,215000,2,4.6648101806640625,-74.13610076904297,375000000,4934210.0,3,76.0
1,0,0,1,0,1,300000,2,4.659827709197998,-74.10978698730469,469600000,5104347.0,3,92.0
